"SUBJECT"	"GENE"	"N"	"TOTAL"	"FREQ"
"2496"	"hemC_47"	"TRBV25-1"	37	29562	0.00125160679250389
"2497"	"hemC_47"	"TRBV26"	0	29562	0
"2498"	"hemC_47"	"TRBV27"	1658	29562	0.0560855151884176
"2499"	"hemC_47"	"TRBV28"	139	29562	0.00470198227454164
"2500"	"hemC_47"	"TRBV29-1"	1180	29562	0.0399161085176916
"2501"	"hemC_47"	"TRBV3-1"	0	29562	0
"2502"	"hemC_47"	"TRBV3-2"	2	29562	6.76544212164265e-05
"2503"	"hemC_47"	"TRBV30"	950	29562	0.0321358500778026
"2504"	"hemC_47"	"TRBV4-1"	46	29562	0.00155605168797781
"2505"	"hemC_47"	"TRBV4-2"	135	29562	0.00456667343210879
"2506"	"hemC_47"	"TRBV4-3"	777	29562	0.0262837426425817
"2507"	"hemC_47"	"TRBV5-1"	744	29562	0.0251674446925107
"2508"	"hemC_47"	"TRBV5-3"	16	29562	0.000541235369731412
"2509"	"hemC_47"	"TRBV5-4"	576	29562	0.0194844733103308
"2510"	"hemC_47"	"TRBV5-5"	198	29562	0.00669778770042622
"2511"	"hemC_47"	"TRBV5-6"	2035	29562	0.068838373587714
"2512"	"hemC_47"	"TRBV5-7"	26	29562	0.000879507475813544
"2513"	"hemC_47"	"TRBV5-8"	25	29562	0.000845680265205331
"2514"	"hemC_47"	"TRBV6-1"	1152	29562	0.0389689466206617
"2515"	"hemC_47"	"TRBV6-23"	1637	29562	0.0553751437656451
"2516"	"hemC_47"	"TRBV6-4"	1320	29562	0.0446519180028415
"2517"	"hemC_47"	"TRBV6-5"	4803	29562	0.162472092551248
"2518"	"hemC_47"	"TRBV6-6"	1329	29562	0.0449563628983154
"2519"	"hemC_47"	"TRBV6-7"	2	29562	6.76544212164265e-05
"2520"	"hemC_47"	"TRBV6-8"	0	29562	0
"2521"	"hemC_47"	"TRBV6-9"	78	29562	0.00263852242744063
"2522"	"hemC_47"	"TRBV7-1"	0	29562	0
"2523"	"hemC_47"	"TRBV7-2"	683	29562	0.0231039848454096
"2524"	"hemC_47"	"TRBV7-3"	56	29562	0.00189432379405994
"2525"	"hemC_47"	"TRBV7-4"	120	29562	0.00405926527298559
"2526"	"hemC_47"	"TRBV7-6"	218	29562	0.00737433191259049
"2527"	"hemC_47"	"TRBV7-7"	29	29562	0.000980989107638184
"2528"	"hemC_47"	"TRBV7-8"	2	29562	6.76544212164265e-05
"2529"	"hemC_47"	"TRBV7-9"	437	29562	0.0147824910357892
"2530"	"hemC_47"	"TRBV9"	13	29562	0.000439753737906772
"2531"	"hemC_48"	"TRBV1"	0	17684	0
"2532"	"hemC_48"	"TRBV10-1"	31	17684	0.0017529970594888
"2533"	"hemC_48"	"TRBV10-2"	82	17684	0.00463695996380909
"2534"	"hemC_48"	"TRBV10-3"	210	17684	0.0118751413707306
"2535"	"hemC_48"	"TRBV11-1"	33	17684	0.00186609364397195
"2536"	"hemC_48"	"TRBV11-2"	154	17684	0.00870843700520244
"2537"	"hemC_48"	"TRBV11-3"	4	17684	0.000226193168966297
"2538"	"hemC_48"	"TRBV12-34"	557	17684	0.0314973987785569
"2539"	"hemC_48"	"TRBV12-5"	26	17684	0.00147025559828093
"2540"	"hemC_48"	"TRBV13"	50	17684	0.00282741461207872
"2541"	"hemC_48"	"TRBV14"	53	17684	0.00299705948880344
"2542"	"hemC_48"	"TRBV15"	166	17684	0.00938701651210134
"2543"	"hemC_48"	"TRBV16"	0	17684	0
"2544"	"hemC_48"	"TRBV18"	801	17684	0.045295182085501
"2545"	"hemC_48"	"TRBV19"	1286	17684	0.0727211038226646
"2546"	"hemC_48"	"TRBV2"	492	17684	0.0278217597828546
"2547"	"hemC_48"	"TRBV20-1"	576	17684	0.0325718163311468
"2548"	"hemC_48"	"TRBV21-1"	69	17684	0.00390183216466863
"2549"	"hemC_48"	"TRBV23-1"	2	17684	0.000113096584483149
"2550"	"hemC_48"	"TRBV24-1"	156	17684	0.00882153358968559
"2551"	"hemC_48"	"TRBV25-1"	6	17684	0.000339289753449446
"2552"	"hemC_48"	"TRBV26"	0	17684	0
"2553"	"hemC_48"	"TRBV27"	510	17684	0.0288396290432029
"2554"	"hemC_48"	"TRBV28"	72	17684	0.00407147704139335
"2555"	"hemC_48"	"TRBV29-1"	4646	17684	0.262723365754354
"2556"	"hemC_48"	"TRBV3-1"	1	17684	5.65482922415743e-05
"2557"	"hemC_48"	"TRBV3-2"	0	17684	0
"2558"	"hemC_48"	"TRBV30"	435	17684	0.0245985071250848
"2559"	"hemC_48"	"TRBV4-1"	10	17684	0.000565482922415743
"2560"	"hemC_48"	"TRBV4-2"	13	17684	0.000735127799140466
"2561"	"hemC_48"	"TRBV4-3"	1	17684	5.65482922415743e-05
"2562"	"hemC_48"	"TRBV5-1"	265	17684	0.0149852974440172
"2563"	"hemC_48"	"TRBV5-3"	25	17684	0.00141370730603936
"2564"	"hemC_48"	"TRBV5-4"	324	17684	0.0183216466862701
"2565"	"hemC_48"	"TRBV5-5"	237	17684	0.0134019452612531
"2566"	"hemC_48"	"TRBV5-6"	453	17684	0.0256163763854332
"2567"	"hemC_48"	"TRBV5-7"	10	17684	0.000565482922415743
"2568"	"hemC_48"	"TRBV5-8"	7	17684	0.00039583804569102
"2569"	"hemC_48"	"TRBV6-1"	1288	17684	0.0728342004071477
"2570"	"hemC_48"	"TRBV6-23"	195	17684	0.011026916987107
"2571"	"hemC_48"	"TRBV6-4"	156	17684	0.00882153358968559
"2572"	"hemC_48"	"TRBV6-5"	1734	17684	0.0980547387468898
"2573"	"hemC_48"	"TRBV6-6"	602	17684	0.0340420719294277
"2574"	"hemC_48"	"TRBV6-7"	6	17684	0.000339289753449446
"2575"	"hemC_48"	"TRBV6-8"	15	17684	0.000848224383623615
"2576"	"hemC_48"	"TRBV6-9"	6	17684	0.000339289753449446
"2577"	"hemC_48"	"TRBV7-1"	0	17684	0
"2578"	"hemC_48"	"TRBV7-2"	164	17684	0.00927391992761819
"2579"	"hemC_48"	"TRBV7-3"	8	17684	0.000452386337932594
"2580"	"hemC_48"	"TRBV7-4"	59	17684	0.00333634924225288
"2581"	"hemC_48"	"TRBV7-6"	1077	17684	0.0609025107441755
"2582"	"hemC_48"	"TRBV7-7"	8	17684	0.000452386337932594
"2583"	"hemC_48"	"TRBV7-8"	2	17684	0.000113096584483149
"2584"	"hemC_48"	"TRBV7-9"	596	17684	0.0337027821759783
"2585"	"hemC_48"	"TRBV9"	5	17684	0.000282741461207872
"2586"	"hemC_49"	"TRBV1"	0	4549	0
"2587"	"hemC_49"	"TRBV10-1"	15	4549	0.0032974280061552
"2588"	"hemC_49"	"TRBV10-2"	3	4549	0.00065948560123104
"2589"	"hemC_49"	"TRBV10-3"	83	4549	0.0182457683007254
"2590"	"hemC_49"	"TRBV11-1"	12	4549	0.00263794240492416
"2591"	"hemC_49"	"TRBV11-2"	9	4549	0.00197845680369312
"2592"	"hemC_49"	"TRBV11-3"	0	4549	0
"2593"	"hemC_49"	"TRBV12-34"	241	4549	0.0529786766322269
"2594"	"hemC_49"	"TRBV12-5"	3	4549	0.00065948560123104
"2595"	"hemC_49"	"TRBV13"	2	4549	0.00043965706748736
"2596"	"hemC_49"	"TRBV14"	1	4549	0.00021982853374368
"2597"	"hemC_49"	"TRBV15"	52	4549	0.0114310837546714
"2598"	"hemC_49"	"TRBV16"	0	4549	0
"2599"	"hemC_49"	"TRBV18"	5	4549	0.0010991426687184
"2600"	"hemC_49"	"TRBV19"	60	4549	0.0131897120246208
"2601"	"hemC_49"	"TRBV2"	1	4549	0.00021982853374368
"2602"	"hemC_49"	"TRBV20-1"	106	4549	0.0233018245768301
"2603"	"hemC_49"	"TRBV21-1"	0	4549	0
"2604"	"hemC_49"	"TRBV23-1"	0	4549	0
"2605"	"hemC_49"	"TRBV24-1"	11	4549	0.00241811387118048
"2606"	"hemC_49"	"TRBV25-1"	2	4549	0.00043965706748736
"2607"	"hemC_49"	"TRBV26"	0	4549	0
"2608"	"hemC_49"	"TRBV27"	83	4549	0.0182457683007254
"2609"	"hemC_49"	"TRBV28"	6	4549	0.00131897120246208
"2610"	"hemC_49"	"TRBV29-1"	655	4549	0.14398768960211
"2611"	"hemC_49"	"TRBV3-1"	0	4549	0
"2612"	"hemC_49"	"TRBV3-2"	0	4549	0
"2613"	"hemC_49"	"TRBV30"	369	4549	0.0811167289514179
"2614"	"hemC_49"	"TRBV4-1"	0	4549	0
"2615"	"hemC_49"	"TRBV4-2"	0	4549	0
"2616"	"hemC_49"	"TRBV4-3"	7	4549	0.00153879973620576
"2617"	"hemC_49"	"TRBV5-1"	8	4549	0.00175862826994944
"2618"	"hemC_49"	"TRBV5-3"	2	4549	0.00043965706748736
"2619"	"hemC_49"	"TRBV5-4"	26	4549	0.00571554187733568
"2620"	"hemC_49"	"TRBV5-5"	18	4549	0.00395691360738624
"2621"	"hemC_49"	"TRBV5-6"	121	4549	0.0265992525829853
"2622"	"hemC_49"	"TRBV5-7"	0	4549	0
"2623"	"hemC_49"	"TRBV5-8"	0	4549	0
"2624"	"hemC_49"	"TRBV6-1"	103	4549	0.022642338975599
"2625"	"hemC_49"	"TRBV6-23"	90	4549	0.0197845680369312
"2626"	"hemC_49"	"TRBV6-4"	194	4549	0.0426467355462739
"2627"	"hemC_49"	"TRBV6-5"	1740	4549	0.382501648714003
"2628"	"hemC_49"	"TRBV6-6"	111	4549	0.0244009672455485
"2629"	"hemC_49"	"TRBV6-7"	0	4549	0
"2630"	"hemC_49"	"TRBV6-8"	2	4549	0.00043965706748736
"2631"	"hemC_49"	"TRBV6-9"	6	4549	0.00131897120246208
"2632"	"hemC_49"	"TRBV7-1"	0	4549	0
"2633"	"hemC_49"	"TRBV7-2"	259	4549	0.0569355902396131
"2634"	"hemC_49"	"TRBV7-3"	4	4549	0.00087931413497472
"2635"	"hemC_49"	"TRBV7-4"	55	4549	0.0120905693559024
"2636"	"hemC_49"	"TRBV7-6"	50	4549	0.010991426687184
"2637"	"hemC_49"	"TRBV7-7"	2	4549	0.00043965706748736
"2638"	"hemC_49"	"TRBV7-8"	0	4549	0
"2639"	"hemC_49"	"TRBV7-9"	31	4549	0.00681468454605408
"2640"	"hemC_49"	"TRBV9"	1	4549	0.00021982853374368
"2641"	"hemC_5"	"TRBV1"	0	92056	0
"2642"	"hemC_5"	"TRBV10-1"	162	92056	0.0017597983835926
"2643"	"hemC_5"	"TRBV10-2"	105	92056	0.00114061006343965
"2644"	"hemC_5"	"TRBV10-3"	3384	92056	0.036760232901712
"2645"	"hemC_5"	"TRBV11-1"	1642	92056	0.017836968801599
"2646"	"hemC_5"	"TRBV11-2"	477	92056	0.00518162857391153
"2647"	"hemC_5"	"TRBV11-3"	19	92056	0.00020639610671765
"2648"	"hemC_5"	"TRBV12-34"	4255	92056	0.0462218649517685
"2649"	"hemC_5"	"TRBV12-5"	43	92056	0.000467106978360998
"2650"	"hemC_5"	"TRBV13"	1047	92056	0.011373511775441
"2651"	"hemC_5"	"TRBV14"	485	92056	0.00526853219779265
"2652"	"hemC_5"	"TRBV15"	1970	92056	0.0214000173807248
"2653"	"hemC_5"	"TRBV16"	0	92056	0
"2654"	"hemC_5"	"TRBV18"	2711	92056	0.0294494655427131
"2655"	"hemC_5"	"TRBV19"	10081	92056	0.109509429043191
"2656"	"hemC_5"	"TRBV2"	84	92056	0.000912488050751716
"2657"	"hemC_5"	"TRBV20-1"	1851	92056	0.0201073259754932
"2658"	"hemC_5"	"TRBV21-1"	450	92056	0.00488832884331277
"2659"	"hemC_5"	"TRBV23-1"	21	92056	0.000228122012687929
"2660"	"hemC_5"	"TRBV24-1"	1548	92056	0.0168158512209959
"2661"	"hemC_5"	"TRBV25-1"	30	92056	0.000325888589554184
"2662"	"hemC_5"	"TRBV26"	0	92056	0
"2663"	"hemC_5"	"TRBV27"	7521	92056	0.081700269401234
"2664"	"hemC_5"	"TRBV28"	151	92056	0.00164030590075606
"2665"	"hemC_5"	"TRBV29-1"	6798	92056	0.0738463543929782
"2666"	"hemC_5"	"TRBV3-1"	0	92056	0
"2667"	"hemC_5"	"TRBV3-2"	0	92056	0
"2668"	"hemC_5"	"TRBV30"	4372	92056	0.0474928304510298
"2669"	"hemC_5"	"TRBV4-1"	76	92056	0.0008255844268706
"2670"	"hemC_5"	"TRBV4-2"	325	92056	0.00353045972017033
"2671"	"hemC_5"	"TRBV4-3"	905	92056	0.00983097245155123
"2672"	"hemC_5"	"TRBV5-1"	1646	92056	0.0178804206135396
"2673"	"hemC_5"	"TRBV5-3"	210	92056	0.00228122012687929
"2674"	"hemC_5"	"TRBV5-4"	3028	92056	0.0328930216390023
"2675"	"hemC_5"	"TRBV5-5"	1691	92056	0.0183692534978709
"2676"	"hemC_5"	"TRBV5-6"	4974	92056	0.0540323281480838
"2677"	"hemC_5"	"TRBV5-7"	115	92056	0.00124923959329104
"2678"	"hemC_5"	"TRBV5-8"	50	92056	0.000543147649256974
"2679"	"hemC_5"	"TRBV6-1"	4032	92056	0.0437994264360824
"2680"	"hemC_5"	"TRBV6-23"	5548	92056	0.0602676631615538
"2681"	"hemC_5"	"TRBV6-4"	1923	92056	0.0208894585904232
"2682"	"hemC_5"	"TRBV6-5"	10722	92056	0.116472581906666
"2683"	"hemC_5"	"TRBV6-6"	2936	92056	0.0318936299643695
"2684"	"hemC_5"	"TRBV6-7"	7	92056	7.60406708959764e-05
"2685"	"hemC_5"	"TRBV6-8"	110	92056	0.00119492482836534
"2686"	"hemC_5"	"TRBV6-9"	119	92056	0.0012926914052316
"2687"	"hemC_5"	"TRBV7-1"	0	92056	0
"2688"	"hemC_5"	"TRBV7-2"	967	92056	0.0105044755366299
"2689"	"hemC_5"	"TRBV7-3"	89	92056	0.000966802815677414
"2690"	"hemC_5"	"TRBV7-4"	271	92056	0.0029438602589728
"2691"	"hemC_5"	"TRBV7-6"	1328	92056	0.0144260015642652
"2692"	"hemC_5"	"TRBV7-7"	16	92056	0.000173807247762232
"2693"	"hemC_5"	"TRBV7-8"	12	92056	0.000130355435821674
"2694"	"hemC_5"	"TRBV7-9"	1716	92056	0.0186408273224993
"2695"	"hemC_5"	"TRBV9"	33	92056	0.000358477448509603
"2696"	"hemC_50"	"TRBV1"	0	16876	0
"2697"	"hemC_50"	"TRBV10-1"	0	16876	0
"2698"	"hemC_50"	"TRBV10-2"	107	16876	0.00634036501540649
"2699"	"hemC_50"	"TRBV10-3"	376	16876	0.022280161175634
"2700"	"hemC_50"	"TRBV11-1"	502	16876	0.0297463853993837
"2701"	"hemC_50"	"TRBV11-2"	95	16876	0.00562929604171605
"2702"	"hemC_50"	"TRBV11-3"	438	16876	0.0259540175397014
"2703"	"hemC_50"	"TRBV12-34"	781	16876	0.0462787390376867
"2704"	"hemC_50"	"TRBV12-5"	17	16876	0.00100734771272813
"2705"	"hemC_50"	"TRBV13"	428	16876	0.025361460061626
"2706"	"hemC_50"	"TRBV14"	25	16876	0.00148139369518843
"2707"	"hemC_50"	"TRBV15"	503	16876	0.0298056411471913
"2708"	"hemC_50"	"TRBV16"	0	16876	0
"2709"	"hemC_50"	"TRBV18"	171	16876	0.0101327328750889
"2710"	"hemC_50"	"TRBV19"	1515	16876	0.089772457928419
"2711"	"hemC_50"	"TRBV2"	155	16876	0.00918464091016829
"2712"	"hemC_50"	"TRBV20-1"	302	16876	0.0178952358378763
"2713"	"hemC_50"	"TRBV21-1"	51	16876	0.0030220431381844
"2714"	"hemC_50"	"TRBV23-1"	35	16876	0.00207395117326381
"2715"	"hemC_50"	"TRBV24-1"	123	16876	0.00728845698032709
"2716"	"hemC_50"	"TRBV25-1"	6	16876	0.000355534486845224
"2717"	"hemC_50"	"TRBV26"	0	16876	0
"2718"	"hemC_50"	"TRBV27"	1336	16876	0.0791656790708699
"2719"	"hemC_50"	"TRBV28"	242	16876	0.014339890969424
"2720"	"hemC_50"	"TRBV29-1"	1546	16876	0.0916093861104527
"2721"	"hemC_50"	"TRBV3-1"	0	16876	0
"2722"	"hemC_50"	"TRBV3-2"	0	16876	0
"2723"	"hemC_50"	"TRBV30"	562	16876	0.033301730267836
"2724"	"hemC_50"	"TRBV4-1"	13	16876	0.000770324721497985
"2725"	"hemC_50"	"TRBV4-2"	9	16876	0.000533301730267836
"2726"	"hemC_50"	"TRBV4-3"	128	16876	0.00758473571936478
"2727"	"hemC_50"	"TRBV5-1"	231	16876	0.0136880777435411
"2728"	"hemC_50"	"TRBV5-3"	48	16876	0.00284427589476179
"2729"	"hemC_50"	"TRBV5-4"	362	16876	0.0214505807063285
"2730"	"hemC_50"	"TRBV5-5"	273	16876	0.0161768191514577
"2731"	"hemC_50"	"TRBV5-6"	588	16876	0.0348423797108319
"2732"	"hemC_50"	"TRBV5-7"	46	16876	0.00272576439914672
"2733"	"hemC_50"	"TRBV5-8"	2	16876	0.000118511495615075
"2734"	"hemC_50"	"TRBV6-1"	554	16876	0.0328276842853757
"2735"	"hemC_50"	"TRBV6-23"	752	16876	0.0445603223512681
"2736"	"hemC_50"	"TRBV6-4"	249	16876	0.0147546812040768
"2737"	"hemC_50"	"TRBV6-5"	2112	16876	0.125148139369519
"2738"	"hemC_50"	"TRBV6-6"	456	16876	0.027020621000237
"2739"	"hemC_50"	"TRBV6-7"	0	16876	0
"2740"	"hemC_50"	"TRBV6-8"	0	16876	0
"2741"	"hemC_50"	"TRBV6-9"	0	16876	0
"2742"	"hemC_50"	"TRBV7-1"	1	16876	5.92557478075373e-05
"2743"	"hemC_50"	"TRBV7-2"	885	16876	0.0524413368096705
"2744"	"hemC_50"	"TRBV7-3"	87	16876	0.00515525005925575
"2745"	"hemC_50"	"TRBV7-4"	0	16876	0
"2746"	"hemC_50"	"TRBV7-6"	330	16876	0.0195543967764873
"2747"	"hemC_50"	"TRBV7-7"	63	16876	0.00373311211187485
"2748"	"hemC_50"	"TRBV7-8"	2	16876	0.000118511495615075
"2749"	"hemC_50"	"TRBV7-9"	294	16876	0.017421189855416
"2750"	"hemC_50"	"TRBV9"	75	16876	0.0044441810855653
"2751"	"hemC_51"	"TRBV1"	0	36279	0
"2752"	"hemC_51"	"TRBV10-1"	504	36279	0.0138923344083354
"2753"	"hemC_51"	"TRBV10-2"	215	36279	0.00592629344800022
"2754"	"hemC_51"	"TRBV10-3"	527	36279	0.0145263099864936
"2755"	"hemC_51"	"TRBV11-1"	324	36279	0.00893078640535847
"2756"	"hemC_51"	"TRBV11-2"	486	36279	0.0133961796080377
"2757"	"hemC_51"	"TRBV11-3"	1206	36279	0.0332423716199454
"2758"	"hemC_51"	"TRBV12-34"	1404	36279	0.03870007442322
"2759"	"hemC_51"	"TRBV12-5"	26	36279	0.000716668044874445
"2760"	"hemC_51"	"TRBV13"	369	36279	0.0101711734061027
"2761"	"hemC_51"	"TRBV14"	158	36279	0.00435513658039086
"2762"	"hemC_51"	"TRBV15"	1362	36279	0.0375423798891921
"2763"	"hemC_51"	"TRBV16"	0	36279	0
"2764"	"hemC_51"	"TRBV18"	799	36279	0.0220237603021031
"2765"	"hemC_51"	"TRBV19"	2135	36279	0.0588494721464208
"2766"	"hemC_51"	"TRBV2"	108	36279	0.00297692880178616
"2767"	"hemC_51"	"TRBV20-1"	1934	36279	0.0533090768764299
"2768"	"hemC_51"	"TRBV21-1"	146	36279	0.00402436671352573
"2769"	"hemC_51"	"TRBV23-1"	36	36279	0.000992309600595386
"2770"	"hemC_51"	"TRBV24-1"	737	36279	0.0203147826566333
"2771"	"hemC_51"	"TRBV25-1"	278	36279	0.00766283524904215
"2772"	"hemC_51"	"TRBV26"	0	36279	0
"2773"	"hemC_51"	"TRBV27"	2324	36279	0.0640590975495466
"2774"	"hemC_51"	"TRBV28"	69	36279	0.00190192673447449
"2775"	"hemC_51"	"TRBV29-1"	2431	36279	0.0670084621957606
"2776"	"hemC_51"	"TRBV3-1"	0	36279	0
"2777"	"hemC_51"	"TRBV3-2"	0	36279	0
"2778"	"hemC_51"	"TRBV30"	1930	36279	0.0531988202541415
"2779"	"hemC_51"	"TRBV4-1"	70	36279	0.00192949089004658
"2780"	"hemC_51"	"TRBV4-2"	70	36279	0.00192949089004658
"2781"	"hemC_51"	"TRBV4-3"	0	36279	0
"2782"	"hemC_51"	"TRBV5-1"	1120	36279	0.0308718542407453
"2783"	"hemC_51"	"TRBV5-3"	38	36279	0.00104743791173957
"2784"	"hemC_51"	"TRBV5-4"	622	36279	0.0171449047658425
"2785"	"hemC_51"	"TRBV5-5"	265	36279	0.00730450122660492
"2786"	"hemC_51"	"TRBV5-6"	1269	36279	0.0349789134209873
"2787"	"hemC_51"	"TRBV5-7"	10	36279	0.00027564155572094
"2788"	"hemC_51"	"TRBV5-8"	31	36279	0.000854488822734915
"2789"	"hemC_51"	"TRBV6-1"	3065	36279	0.0844841368284683
"2790"	"hemC_51"	"TRBV6-23"	548	36279	0.0151051572535075
"2791"	"hemC_51"	"TRBV6-4"	827	36279	0.0227955566581218
"2792"	"hemC_51"	"TRBV6-5"	4727	36279	0.130295763389289
"2793"	"hemC_51"	"TRBV6-6"	1843	36279	0.0508007387193693
"2794"	"hemC_51"	"TRBV6-7"	11	36279	0.000303205711293035
"2795"	"hemC_51"	"TRBV6-8"	48	36279	0.00132307946746051
"2796"	"hemC_51"	"TRBV6-9"	69	36279	0.00190192673447449
"2797"	"hemC_51"	"TRBV7-1"	0	36279	0
"2798"	"hemC_51"	"TRBV7-2"	399	36279	0.0109980980732655
"2799"	"hemC_51"	"TRBV7-3"	83	36279	0.00228782491248381
"2800"	"hemC_51"	"TRBV7-4"	184	36279	0.0050718046252653
"2801"	"hemC_51"	"TRBV7-6"	441	36279	0.0121557926072935
"2802"	"hemC_51"	"TRBV7-7"	17	36279	0.000468590644725599
"2803"	"hemC_51"	"TRBV7-8"	9	36279	0.000248077400148846
"2804"	"hemC_51"	"TRBV7-9"	990	36279	0.0272885140163731
"2805"	"hemC_51"	"TRBV9"	15	36279	0.000413462333581411
"2806"	"hemC_52"	"TRBV1"	0	48132	0
"2807"	"hemC_52"	"TRBV10-1"	244	48132	0.00506939250394748
"2808"	"hemC_52"	"TRBV10-2"	125	48132	0.00259702484833375
"2809"	"hemC_52"	"TRBV10-3"	943	48132	0.0195919554558298
"2810"	"hemC_52"	"TRBV11-1"	364	48132	0.00756253635834788
"2811"	"hemC_52"	"TRBV11-2"	476	48132	0.00988947062245491
"2812"	"hemC_52"	"TRBV11-3"	31	48132	0.00064406216238677
"2813"	"hemC_52"	"TRBV12-34"	1912	48132	0.039724092080113
"2814"	"hemC_52"	"TRBV12-5"	42	48132	0.00087260034904014
"2815"	"hemC_52"	"TRBV13"	226	48132	0.00469542092578742
"2816"	"hemC_52"	"TRBV14"	334	48132	0.00693925039474778
"2817"	"hemC_52"	"TRBV15"	849	48132	0.0176389927698828
"2818"	"hemC_52"	"TRBV16"	0	48132	0
"2819"	"hemC_52"	"TRBV18"	1829	48132	0.0379996675808194
"2820"	"hemC_52"	"TRBV19"	4489	48132	0.0932643563533616
"2821"	"hemC_52"	"TRBV2"	92	48132	0.00191141028837364
"2822"	"hemC_52"	"TRBV20-1"	1655	48132	0.0343846089919388
"2823"	"hemC_52"	"TRBV21-1"	293	48132	0.00608742624449431
"2824"	"hemC_52"	"TRBV23-1"	6	48132	0.00012465719272002
"2825"	"hemC_52"	"TRBV24-1"	487	48132	0.0101180088091083
"2826"	"hemC_52"	"TRBV25-1"	31	48132	0.00064406216238677
"2827"	"hemC_52"	"TRBV26"	0	48132	0
"2828"	"hemC_52"	"TRBV27"	1746	48132	0.0362752430815258
"2829"	"hemC_52"	"TRBV28"	33	48132	0.00068561455996011
"2830"	"hemC_52"	"TRBV29-1"	2752	48132	0.0571760990609158
"2831"	"hemC_52"	"TRBV3-1"	1	48132	2.077619878667e-05
"2832"	"hemC_52"	"TRBV3-2"	1	48132	2.077619878667e-05
"2833"	"hemC_52"	"TRBV30"	1645	48132	0.0341768470040721
"2834"	"hemC_52"	"TRBV4-1"	53	48132	0.00110113853569351
"2835"	"hemC_52"	"TRBV4-2"	63	48132	0.00130890052356021
"2836"	"hemC_52"	"TRBV4-3"	155	48132	0.00322031081193385
"2837"	"hemC_52"	"TRBV5-1"	1896	48132	0.0393916728995263
"2838"	"hemC_52"	"TRBV5-3"	142	48132	0.00295022022770714
"2839"	"hemC_52"	"TRBV5-4"	1690	48132	0.0351117759494723
"2840"	"hemC_52"	"TRBV5-5"	890	48132	0.0184908169201363
"2841"	"hemC_52"	"TRBV5-6"	1664	48132	0.0345715947810189
"2842"	"hemC_52"	"TRBV5-7"	38	48132	0.00078949555389346
"2843"	"hemC_52"	"TRBV5-8"	62	48132	0.00128812432477354
"2844"	"hemC_52"	"TRBV6-1"	5169	48132	0.107392171528297
"2845"	"hemC_52"	"TRBV6-23"	1835	48132	0.0381243247735394
"2846"	"hemC_52"	"TRBV6-4"	695	48132	0.0144394581567356
"2847"	"hemC_52"	"TRBV6-5"	6742	48132	0.140073132219729
"2848"	"hemC_52"	"TRBV6-6"	2464	48132	0.0511925538103549
"2849"	"hemC_52"	"TRBV6-7"	12	48132	0.00024931438544004
"2850"	"hemC_52"	"TRBV6-8"	153	48132	0.00317875841436051
"2851"	"hemC_52"	"TRBV6-9"	125	48132	0.00259702484833375
"2852"	"hemC_52"	"TRBV7-1"	0	48132	0
"2853"	"hemC_52"	"TRBV7-2"	1229	48132	0.0255339483088174
"2854"	"hemC_52"	"TRBV7-3"	124	48132	0.00257624864954708
"2855"	"hemC_52"	"TRBV7-4"	257	48132	0.00533948308817419
"2856"	"hemC_52"	"TRBV7-6"	949	48132	0.0197166126485498
"2857"	"hemC_52"	"TRBV7-7"	26	48132	0.00054018116845342
"2858"	"hemC_52"	"TRBV7-8"	5	48132	0.00010388099393335
"2859"	"hemC_52"	"TRBV7-9"	1032	48132	0.0214410371478434
"2860"	"hemC_52"	"TRBV9"	56	48132	0.00116346713205352
"2861"	"hemC_53"	"TRBV1"	0	22638	0
"2862"	"hemC_53"	"TRBV10-1"	53	22638	0.00234119621874724
"2863"	"hemC_53"	"TRBV10-2"	18	22638	0.000795123244102836
"2864"	"hemC_53"	"TRBV10-3"	448	22638	0.0197897340754484
"2865"	"hemC_53"	"TRBV11-1"	64	22638	0.00282710486792119
"2866"	"hemC_53"	"TRBV11-2"	96	22638	0.00424065730188179
"2867"	"hemC_53"	"TRBV11-3"	6	22638	0.000265041081367612
"2868"	"hemC_53"	"TRBV12-34"	575	22638	0.0253997702977295
"2869"	"hemC_53"	"TRBV12-5"	8	22638	0.000353388108490149
"2870"	"hemC_53"	"TRBV13"	299	22638	0.0132078805548193
"2871"	"hemC_53"	"TRBV14"	72	22638	0.00318049297641134
"2872"	"hemC_53"	"TRBV15"	139	22638	0.00614011838501634
"2873"	"hemC_53"	"TRBV16"	0	22638	0
"2874"	"hemC_53"	"TRBV18"	331	22638	0.0146214329887799
"2875"	"hemC_53"	"TRBV19"	1876	22638	0.08286951144094
"2876"	"hemC_53"	"TRBV2"	55	22638	0.00242954324586978
"2877"	"hemC_53"	"TRBV20-1"	618	22638	0.027299231380864
"2878"	"hemC_53"	"TRBV21-1"	68	22638	0.00300379892216627
"2879"	"hemC_53"	"TRBV23-1"	2	22638	8.83470271225373e-05
"2880"	"hemC_53"	"TRBV24-1"	322	22638	0.0142238713667285
"2881"	"hemC_53"	"TRBV25-1"	8	22638	0.000353388108490149
"2882"	"hemC_53"	"TRBV26"	0	22638	0
"2883"	"hemC_53"	"TRBV27"	2347	22638	0.103675236328298
"2884"	"hemC_53"	"TRBV28"	201	22638	0.008878876225815
"2885"	"hemC_53"	"TRBV29-1"	1274	22638	0.0562770562770563
"2886"	"hemC_53"	"TRBV3-1"	0	22638	0
